sample_id,soil_type,mean_speed,std_speed,mean_accel_x,std_accel_x,mean_accel_y,std_accel_y,mean_accel_z,std_accel_z,mean_gyro_x,std_gyro_x,mean_gyro_y,std_gyro_y,mean_gyro_z,std_gyro_z,speed_drop,rms_accel_z,cluster_label
5438,gravel,4.745500000000002,0.6074525094039059,-0.5470002595861425,3.4928702641384572,2.343511911060837,10.544069671774439,9.579574947595187,13.737333885347132,4.122046409218749,39.752046255630084,-22.075076173437502,28.3091496369912,-10.883193614609375,29.53588420357735,-1.2320000000000002,16.703540572437237,3
5439,gravel,5.494718749999999,0.01355010387268763,-1.5163900656448503,2.5178989848549875,1.2649240701898232,9.155162711939656,10.177339766612725,10.2831141528651,15.215320305390627,33.46098476044925,3.1902629728906247,23.45637008111645,-19.960937471875,26.147963047220166,-0.02799999999999958,14.439341003638708,2
5440,gravel,5.729765625000002,0.19517984778732614,-1.4297498944278524,2.0395540432817802,1.4114941087994441,7.364107309949139,10.665569825508069,8.53368109947385,4.842320886015624,13.248573959931273,5.320121991484375,14.064496366635398,-9.062023665546876,17.57418761108821,0.25200000000000067,13.638517424986226,0
5441,gravel,5.0460625,0.2920905843207186,-0.7573159082496579,1.939668885968916,0.8536077136278852,3.438729538968804,9.419200831113145,3.970830709241689,-6.8521341692187505,12.709640148118988,8.302210434765625,13.618530290050028,11.707793531484377,27.95975433025407,0.6159999999999997,10.215951118311281,0
5442,gravel,3.9452109374999997,0.6028326004218729,-0.3120692213347148,1.4094136190065323,1.0063128852461167,3.1558590976811858,10.272883383010642,4.567212092326289,6.41958841578125,15.426118489059744,-10.858898679296875,18.38934682267256,7.651962619609375,27.324027650105617,1.2129999999999996,11.235149978050488,5
5443,gravel,3.8513046875000008,0.20994842105958653,-0.7472901976926914,1.5655112153350113,0.31738135537562806,2.8347603572378306,10.044050068133211,3.666650089869949,4.683212624921875,8.394887921582459,-0.3696646341406251,7.073376690879463,-12.8863376278125,14.584343442414184,-0.6910000000000003,10.687480099639858,1
5444,gravel,4.044125000000001,0.11374671406519812,-0.8372223898334045,1.2965490681765617,0.340949274765307,2.635227545678806,9.596970303613602,3.4788241982064596,-0.65072410234375,6.046100792257309,0.20436351828125007,8.732707576921925,0.22341848179687523,12.721790320233922,0.2520000000000002,10.203406697465793,1
5445,gravel,3.7750624999999998,0.08423736149041086,-1.0368763673654915,1.2391148615348824,0.44053310433485615,3.809993719935777,9.785738158569405,4.329553101160856,0.65262956609375,8.190301486876008,-1.19426445234375,18.10796631569862,-7.11699690890625,30.15416052626781,0.16800000000000015,10.693888713491562,5
5446,gravel,3.646250000000001,0.028256418684086487,-0.9799392607667885,1.3387367588025036,0.716090755075469,2.9917226876480374,10.012588778510596,3.0541505199160355,-0.12004572257812501,5.3371821358983675,1.1833079396093749,9.104659677810034,-5.4944739959375,15.359996072311086,0.06499999999999995,10.464554253851926,1
5447,gravel,3.8536796875,0.0356198063972222,-0.5902455288118629,1.9575309199915643,0.4666448687843344,3.6820312771766717,9.821725993654503,4.607827292620992,3.852420013203125,7.099435379611084,3.8895769765625015,20.067298159207336,21.771627209765626,28.51199437055727,-0.21399999999999997,10.841240624935399,0
5448,gravel,3.8440000000000007,8.91668328702847e-16,-0.7189338674323458,1.4191630089252882,0.2918307367516364,2.6904762109383835,9.839682500742665,3.0568610189676995,-0.7159870246875,5.005180561223107,-7.119378858203124,7.357427247855338,-2.36423397140625,7.573341116698706,0.0,10.300036305045634,1
5449,gravel,3.655875,0.1319851459072477,-1.2882301280173634,1.369353874646218,0.5256020838573997,2.270492462753094,9.965602553691777,2.908499537089592,4.454554130078125,7.507396468067633,-1.1080412388281249,13.075848187552262,-16.35146724140625,16.102537458129447,0.2799999999999998,10.378174935446618,5
5450,gravel,3.733109374999999,0.09969301181291836,-0.5847089335539223,1.2982851416848524,0.7550339419519421,4.208052935595237,9.660154753970962,5.2171303649391,-4.571741599921874,8.14264443999521,7.630049486640626,10.957174509152686,21.704458921875002,11.26836245843209,0.017999999999999794,10.969247694382355,0
5451,gravel,3.5963125,0.06743836497770479,-0.8461258311452942,1.858473764598606,0.6544026468767945,3.4085909702730226,9.921384645419952,4.836787228136944,3.7347561023437494,8.305911067826521,-10.588795684375,15.044416652231053,-13.44702742625,17.496810268067478,-0.13999999999999968,11.029307066079706,5
5452,gravel,3.882874999999999,0.16615024980965593,-0.9407716119722658,1.6495234048433827,0.6628571675972073,5.181491406424964,10.186205791934832,5.770556728714489,9.610804123203124,8.935971699348277,-2.4442644701562504,13.967629246560799,-16.2142720565625,22.678201134433657,-0.3360000000000003,11.696066108684327,5
5453,gravel,4.030109375000001,0.28590313414886126,-0.5536217245293464,2.5024759880649925,1.1149123732442636,4.143956640528249,9.604115512083512,6.325824063473813,-3.4775152730468744,14.099902239122397,17.935403794453123,16.82540880883407,44.84089184765625,18.604847689709846,1.1670000000000003,11.48662088954805,4
5454,gravel,2.854999999999999,8.91668328702847e-16,-0.47745618363718656,2.2657168250378827,1.1431564904331442,5.442949053908631,9.828908603231842,9.170503516415131,0.024294923593749962,16.259569945589853,-11.990758401562498,23.796686595595883,-2.25800298328125,26.146458339196027,0.0,13.418217556649434,3
5455,gravel,2.9715000000000003,0.1169577620777528,-0.42725277281238316,2.066475666902133,1.2272153978922387,5.8864628199961695,9.570072959526598,5.48944309493359,4.767054072734375,15.406626046277706,10.556402467968748,27.100306815616822,13.051162318749999,48.2393673777237,-0.2330000000000001,11.022017065016549,4
5456,gravel,3.677703124999999,0.35605089787826866,-0.30178164291790155,3.919139769119054,3.056684687124163,10.256979951207013,9.428141704963538,12.288128659255126,5.1629193178125,41.895493669090584,10.447313239375001,21.063093333281863,43.86814029,36.86049235100057,-0.8029999999999999,15.450187353316256,4
5457,gravel,3.5305859375000006,0.08523728134682405,0.28951135603856487,2.6227640042174287,2.4073697586223775,5.500867324092695,10.267945296271126,8.028753140821348,16.000381073671875,19.558736130270415,4.788490774453125,20.804054023588353,42.43092619226563,21.955610227707314,0.43900000000000006,13.014913637897557,0
5458,gravel,3.5543749999999994,0.12425164965079905,-0.4262053062609975,1.6271815568970538,0.3446902223445333,4.822129508630954,9.431171840065149,5.819231131321416,3.2779153759375,11.523072318932474,-5.012385687499998,17.308397184852282,1.295731707109375,21.73174384279973,-0.2520000000000002,11.070044942363838,5
5459,gravel,3.7868984375000005,0.06339512883293227,-0.5790227137626477,4.295558143633602,0.6895300950567943,7.7660110949813435,9.497947601608484,11.468257487112224,7.568597642265624,21.746985226802583,-14.198742343828126,30.023693960408664,-6.429115695625001,49.481251833803526,-0.13099999999999978,14.856124365715846,3
5460,gravel,3.9159375000000005,0.27912190066899256,-1.1809773755340436,2.1660197225680955,1.6414123050190277,7.794780254062118,10.855759212455126,9.450251107530212,5.573551947656249,44.87288531695672,-4.737995395312501,11.291296689814658,-11.387195148203125,14.695360086826238,-1.0360000000000005,14.368613058150098,5
5461,gravel,4.939250000000001,0.10350670410787663,-1.0717045156374716,4.940886141091163,2.437110254982387,6.661529910825466,8.794201982921305,12.015932483757508,-0.24152058429687553,47.609379578461166,11.47865842421875,31.16501568833669,-23.4074886,34.60594095263623,-0.2239999999999993,14.852361180861942,4
5462,gravel,4.9111875,0.1733402166511321,-0.21125088247267468,3.987557133217522,2.3276503410747234,6.4355234746635706,10.065111548086938,9.877147809767465,12.492854413671877,23.355897484489528,9.499332974062499,32.70015322331515,41.05611650445313,29.713772081047036,0.3460000000000001,14.074883554571235,2
5463,gravel,4.610859375000001,0.07636090585445772,-0.43495910236514285,1.3447186012264214,1.1209726957904773,3.9946331472897527,10.448333420516688,4.295914458595371,3.751429096328125,11.849159310518473,-1.4224465877343753,15.2072040129194,13.205030564296875,23.42681266814382,0.3359999999999994,11.29063211444622,5
5464,gravel,4.458937499999999,0.0833533178136969,-0.39653964989442586,2.175609604390643,0.7251064274823741,6.536510065172733,9.797110602051632,8.018957811623615,4.367378028515625,20.352192804994797,-8.554211088203123,17.441215276310807,6.905964184999999,29.08498613205293,-0.19599999999999973,12.64059682132047,5
5465,gravel,4.6268125000000015,0.01903736483451753,-0.9067290585725938,1.5697146802384085,0.6706757434031521,6.471264206055537,10.639832221404614,10.3328145982042,8.135956683046874,38.317804129825305,1.26000377515625,12.091455631645875,9.848990081328125,11.799723401950446,-0.038000000000000256,14.803343189415692,0
5466,gravel,4.6597968750000005,0.008191948587090969,-0.552087941576948,2.0862955841741364,0.7728034153586558,4.484461978777615,8.631882612584036,6.783895683901105,-4.681783565,19.666585763314682,-27.53858602375,19.448795161252228,-35.64929479421875,38.43991573108641,-0.017999999999999794,10.96225784886052,3
5467,gravel,3.5453281250000006,0.4210503946005834,-1.6720879903687416,2.690193318916999,1.8522142679804894,3.349877117439652,9.75753145187322,5.162913482652564,19.728944332656248,26.07931760068352,23.608517650078124,33.39342556778023,6.6615856975000005,59.02694160600628,0.532,11.029816326566658,4
5468,gravel,4.1603281249999995,0.03263665621261088,-0.20792144830963544,1.3703787982861269,0.5177835089823206,6.194376572136794,9.270947341994944,8.424938458055925,-1.9736090207812504,15.285655953297326,-6.459127362265624,15.76360540671987,1.216653996484375,26.439968913618635,-0.06599999999999984,12.505019976339533,5
5469,gravel,4.290875,0.06675551821833503,-1.113902321468322,6.015093834661615,0.8786346064844004,6.619207382859889,11.01639514358445,7.462544945388128,11.698742424921875,16.889233790016192,18.134051097890627,21.953740831946725,36.440548671796876,33.66845069081005,-0.14000000000000057,13.28967509763623,4
5470,gravel,5.35071875,0.353461865488104,-0.5314379429954128,3.768426546269395,1.775637207627262,6.175789789673879,9.754576127758817,9.870780959062753,7.0674542240625,21.740418102389647,-11.806402560703123,49.799221273016066,-11.906917144609375,54.01374158270179,-0.8959999999999999,13.850013797808748,2
5471,gravel,5.042960937500001,0.2530965830505624,-0.3090016493199149,3.1049217512879093,1.7137246299142146,11.444282005145531,9.637634342067773,15.146841130622784,3.247903806328125,42.83748295718491,-21.12757250546875,30.662704627034486,-6.8702363234375,31.641794958923946,0.5230000000000006,17.903027540115495,3
5472,gravel,4.639210937499999,0.059471511388484846,-1.4003086860125156,4.838815834337147,3.4388591687435754,5.83881077744312,9.84903486794775,6.808949440562443,19.139195993593752,24.320796944528144,-12.801543307890626,29.64267508349709,-44.34689393515625,32.600150313899704,0.12099999999999955,11.958389473938531,3
5473,gravel,4.063500000000001,0.242300912675674,-1.535281811181175,2.376292791793379,1.043610049436896,6.221917099308704,10.260650521870277,9.071829751327002,12.145579239531248,17.636576903853754,1.5196265192968748,21.426341630421383,-22.431878634375,30.69765722831389,0.5510000000000002,13.672457361481932,2
5474,gravel,4.3440234375,0.4291265889776794,-1.5340098970348117,1.935098775979761,0.765920059804943,5.718623958060539,10.216619625747407,8.708504392700135,9.22160823078125,19.63401435822966,5.425400139296875,18.79850644292101,-16.196646248984376,19.167184826490516,-0.9050000000000002,13.40242069847702,0
5475,gravel,4.928593750000001,0.013845854150804878,-0.7933785746745907,1.8701575485602668,1.3335329248637442,7.10055337356486,9.606547165301713,9.358163276639443,-6.12090323796875,21.618111562697962,2.19178739,16.01668497944181,9.273532814687501,15.097615801534007,0.02800000000000047,13.385693368139172,0
5476,gravel,5.2594531249999985,0.18134718342185335,-0.5685480700839105,3.7361508043857987,2.1811550937815474,11.800349392850432,9.427468319082976,15.555398295722245,-0.23770957015624983,36.83675557907698,-3.320312544140625,28.914908461849755,-3.595655363671875,31.124831146717323,-0.7559999999999993,18.13717676954683,2
5477,gravel,5.627062499999999,0.07517577826531113,-0.9798270240904099,4.8202719954133455,1.1825860009008964,14.770051193991623,8.293551997167818,16.005761961176606,9.14681789421875,51.55583902702981,10.707888784453125,32.52041259115942,12.43140239921875,31.042740971296663,0.16799999999999926,17.971254267243108,4
5478,gravel,5.188,0.31824558436607375,-0.8058733171742688,5.042102713116962,2.9788357633356797,14.684538789722659,10.215908854021018,18.967102176195944,2.2975419941406243,69.68959356317335,4.3083079353125004,42.09287754384345,34.48885287109375,24.20310511966888,0.6339999999999995,21.47801676743349,2
5479,gravel,4.9716249999999995,0.0631926189251099,-1.1278934525358917,3.6106848661400064,2.18762695912176,9.62544447628319,10.180444731587004,12.898781881842677,8.87719118859375,38.60511774012678,-3.1369092585937493,45.53412454098532,-9.551257596875,46.400284923105254,-0.13999999999999968,16.392687283011266,2
5480,gravel,4.975078125,0.23206982418497282,-0.6105588291207509,3.307019490093192,1.8644097097983425,9.83450343041695,10.027739586485033,15.00629086769703,4.149199758984376,44.323318873783855,4.84899006125,32.936448916387484,29.697027434218747,29.7378443123836,0.5420000000000007,17.999584428230282,2
5481,gravel,4.469,8.91668328702847e-16,0.03740940678562421,4.884591959052384,0.7433622170909033,4.664928097039949,10.255151306470744,5.915067467185021,8.429401725078124,22.79279067354317,-6.337652467890625,15.435268514265948,21.860708970546874,27.35871799857183,0.0,11.827206243621838,5
5482,gravel,4.112265624999999,0.2820542049980579,0.3420341543453269,2.700434895668949,-0.14350246043501896,2.5003982509607585,9.807996752438958,3.2116313039730824,5.994664614375,13.90621788867992,1.6310976401562498,18.520407178688906,45.74075846375,31.882839999551624,0.5779999999999994,10.316530100105503,0
5483,gravel,2.82784375,0.4602359620325553,-0.3472340613326372,3.009089798442056,-0.1730558892270092,4.6493530251437685,9.720570968839422,6.114018732565572,1.0699314903125003,16.21346600303331,-9.92378050078125,23.699511990689516,-13.20931782578125,30.350198450679198,1.1479999999999997,11.470775222346933,3
5484,gravel,2.673046875,0.11013619767089118,-0.7263035126639501,2.45219353581472,-0.21693710913626588,2.529264234748793,9.87836379277568,4.120316413176978,2.39805642265625,9.139431793209967,-3.6914062861718744,14.107598979066475,2.8039252616406256,23.89039350057323,0.24200000000000044,10.697029760510002,5
5485,gravel,2.703125,0.1966740378528755,-1.0139444105690654,2.0883332918450943,-0.24712650755088514,3.3165934011260574,9.849895291735047,3.966336302958009,-0.9008193896875002,8.249153556885407,4.65272475640625,13.570215998767358,9.004858858828126,24.730502913694377,-0.3919999999999999,10.612697868774902,0
5486,gravel,2.872218750000001,0.01229617282497801,-0.20848258812471843,2.863533785075415,-0.15846622006400457,3.510496983605328,9.558999772289816,4.670984289665323,1.16615849296875,9.65817419539398,-6.394340715,24.80794786051014,-5.137671548671874,36.222483667763164,0.02799999999999958,10.631186058936771,2
5487,gravel,3.0143046875,0.040109801773715786,-0.8178069230307025,2.7776039348936306,-0.32044892308852624,3.3836805914351267,9.916334339958656,5.068821957995524,2.973513768359375,9.81402794361317,0.3472752077343752,11.287651251023856,-2.1136622617187504,23.692812454730536,-0.21399999999999997,11.127709403314945,0
5488,gravel,3.1670859375,0.10188020040105833,-0.34513913583001976,3.029253402991291,0.08278701433573732,4.339194557932148,9.598541512818288,6.0505166788202365,-2.2856326325,10.057976611969643,3.9129192378125,18.06996830750436,15.269150128984373,32.48950754411441,-0.20499999999999963,11.333787777188505,0
5489,gravel,3.129273437500001,0.11048231517325868,-0.7851859251199386,2.2800395178427806,0.2903717668090652,2.508742361524623,9.992799204359917,3.1895485185434347,1.7073170783593752,6.292156101278252,-9.32545724578125,19.24839636203153,-2.9920921117187502,37.45440789600056,0.23299999999999965,10.48569394038779,5
5490,gravel,2.9632500000000004,0.045032271892621864,-1.260771627183484,1.9412240713679694,-0.2020855866433452,3.9538594676057675,9.854945507672355,5.7500935496762375,10.761718713203127,13.3212328112068,-8.608993900546874,9.565872035996582,-25.930354395,25.35848135870559,0.009000000000000341,11.398474354186515,5
5491,gravel,3.1692187500000006,0.17052272287219705,-1.4218939317762627,7.0697982578457434,-0.32759412110056385,7.974178976030736,9.51336030670566,11.31053597343146,4.372141778906251,24.564929868234046,14.878048701718749,30.409643275311257,-1.3971992348437503,38.41117082879629,-0.35400000000000054,14.745603042311998,4
5492,gravel,3.3461249999999993,0.04141721655026656,0.7168015131568238,4.4783762084410075,-0.1402104350906498,5.801072924396606,9.62865605856744,6.35663157623858,1.848323229765625,24.63491860819198,-7.769626479453125,37.5289183065401,16.521055861562502,53.87447557621675,0.08400000000000052,11.523979548692775,2
5493,gravel,2.747640625,0.24631753190869413,-1.6386065816185242,4.8244199577125935,-0.8143652398333734,6.399605174473152,10.702380696029344,9.360602846185316,7.493807175703125,23.548441131791417,1.7625762642187504,30.784948655551357,-9.906631008593749,39.99714348431136,0.5499999999999998,14.194269971987298,2
5494,gravel,2.980750000000001,0.3257335754949503,-1.618480319338953,6.75670340799029,-0.20126256427759392,4.345819884691006,9.196577492459397,6.340500029243208,13.28696641828125,22.163607157233137,-7.612900150703125,22.070709084288158,-43.451314365624995,40.766796402248794,-0.7000000000000002,11.15638384668364,5
5495,gravel,3.2445625000000002,0.19558962945311378,-2.6370260760109243,2.8310344848593396,0.6608370649761891,3.515206726803736,9.261333163973301,4.901870316197945,11.737804919687502,9.403142248747555,6.834032001875,14.29942084456193,-31.481993216640625,35.42775828390864,0.39200000000000035,10.469618102993136,0
5496,gravel,2.512921875,0.30685354195549036,-1.7634043309916243,3.2148550188978495,1.2731541488123452,3.7833448952980224,9.562216954760045,5.8193573674358205,2.3189786671875003,24.824963160385714,8.522770604609374,14.003270272489726,-0.5902249650781248,20.559808316770333,1.3529999999999998,11.181965103281374,0
5497,gravel,1.7123984375,0.008171719856516445,-1.4674959788308675,1.9795029404380349,0.11735328749631263,2.3194770969676646,9.612046302554504,2.5993041576175195,3.1435785442968753,14.453160776061836,-9.176829238671875,9.845917168346931,-28.35508754921875,18.878894162473944,0.018999999999999906,9.954648762817975,5
5498,gravel,1.9424765624999996,0.2572248002653613,-1.0399065305462982,2.772951123679252,-0.224456403241616,3.2358018747217185,10.465279894752676,4.116540116584177,12.339939079453124,9.820488628538822,20.100990973671877,18.48374151097942,36.9121568940625,28.28218514367031,-0.5129999999999997,11.239910851222731,4
5499,gravel,2.6244374999999995,0.2697016067673928,-0.5915174495011004,4.507851878904137,-1.2633902878541712,4.691927022796703,9.20802476818934,8.54123100245521,1.84451216640625,23.220719252715213,-14.114901023671875,29.619176982242866,-7.487138018515624,30.61397425939508,-0.5880000000000001,12.536762132630635,3
5500,gravel,3.0890624999999994,0.35956753880269826,-2.0468179549834367,3.295872473308926,0.13957447138648726,4.112335632322917,9.126360043068237,4.596374318599702,-4.905678315859375,16.81329297344128,0.913681362109375,27.944956051454923,-19.774199700781246,45.83342528915819,0.476,10.210389439465386,2
5501,gravel,2.323,0.0,-1.5768810707954581,2.6268434542049612,1.1836708476133162,3.401387507732648,10.025008672807598,4.458522415365826,4.774676141640625,21.329995864900834,2.693407060390625,23.572475426145573,-3.8219322234375017,39.97685301640969,0.0,10.964666928151969,2
5502,gravel,2.55334375,0.17615135034494184,-0.7986907124427971,2.125094119015158,1.1198130102874673,5.3813528271312325,9.598129982765274,8.944763389719839,-2.3427972890624997,34.87874620244243,-3.810499270078125,8.284796006374872,-0.280583019453125,14.849381718723842,-0.3639999999999999,13.09609951763745,1
5503,gravel,3.104656249999999,0.18794887215226147,-0.7157540638743359,4.574259639655177,1.187262155811327,5.7576419239670935,9.920037931272896,7.773734423957174,3.950076290703125,20.380744697177143,-0.3110709523437498,19.070676266662293,8.771913103125,25.324413450031603,-0.7470000000000003,12.58435467870716,0
5504,gravel,3.511515625000001,0.11336006215129242,-1.1301380053069792,1.8713383473605547,0.8673369576551797,4.442899819756889,9.703250456331048,5.636073139519718,-1.7030297492968751,10.805252809019096,3.619950529921875,13.061837992090242,1.7082697953125003,20.419042092606606,-0.242,11.21027311381902,0
5505,gravel,3.6453749999999996,0.027986217080139538,-0.4577414304374243,2.2729814154241637,0.34296938802424176,2.343265232454533,9.986738843766965,3.5132657270992556,2.9920922521874997,11.47001488691202,-1.6644436638281248,10.729989531273738,11.602038815859375,24.862408848973768,0.05600000000000005,10.582133945170204,1
5506,gravel,3.4416093750000005,0.09908838291118065,-0.6372317286735232,2.4981843814814,-0.08099134825806198,4.007827402222113,9.591321488664706,6.878480449794175,1.7230372963281249,18.302995041209456,-1.0613566696874999,14.951288682968984,6.47913495640625,29.01973514373674,0.2330000000000001,11.787166942515487,5
5507,gravel,3.4839062500000004,0.07840069073092808,-0.53469255108203,7.212206993857705,0.019714747449847785,4.101374516969724,10.093131194796104,5.0034073336675355,2.9720845582812503,10.612620469886398,0.5606897056249996,27.787317521758172,22.6529152875,52.078428477164515,0.04700000000000015,11.256544917216784,2
5508,gravel,3.274812500000001,0.07420611325284768,-1.0673276212628926,4.4163334431500125,0.041561830404676356,6.571603092149494,9.72846429979979,10.548364220592575,-0.21436744531249996,25.15747053878696,-10.262004730546874,27.127869456459354,-15.26248100390625,45.71730056816084,0.14899999999999958,14.319278061711554,2
5509,gravel,3.0296328125,0.11522404543820576,-0.2446948886406382,3.971262807646228,0.7879542246585243,7.817988643092624,9.445350046978929,9.303335003689735,2.26133763359375,35.63841616097538,-5.09051062421875,20.77769591822463,-6.061833093828126,26.489500451005885,0.24300000000000033,13.232176384526745,5
5510,gravel,2.6356015624999998,0.1138708579093173,-1.9325696558364718,2.654122680657857,0.9235258768863066,2.0557799520103197,9.825616556795511,2.8349243445474754,6.836890168828125,12.712613430520962,17.99685579453125,33.02860507811337,-0.010956582812500448,63.003373975976054,0.27,10.223343351928708,4
5511,gravel,2.7374609374999994,0.0839286256895572,0.17316811579794128,2.4307174113288816,0.41861119741433345,3.156182517680949,9.77720877952938,3.9672835162748052,5.571169991796875,11.175077689150918,-16.683498377265625,18.46189616170694,0.11051827695312444,41.46451821581218,-0.17700000000000005,10.545624041989766,3
5512,gravel,2.928687499999999,0.0652416163498194,-1.3761796328258191,2.269965197728385,0.601580573446789,3.2413581387337143,9.609801716356529,4.115299996722426,1.101848349375,9.55161024194986,8.69807547765625,11.255140194157988,2.515243864609375,18.645036479706505,-0.13100000000000023,10.447567802165494,0
5513,gravel,3.0593828125,0.03809067529965126,-0.10721534087588368,2.3538133754214763,0.11174189229513976,4.350040293449884,9.892055675542725,6.729812651370549,0.5497331815625001,11.694589239114302,-3.51657775921875,15.935307632328536,12.402820093671876,26.196458793970645,-0.09299999999999997,11.949448218639187,5
5514,gravel,3.12646875,0.08429774167774891,-0.7184101430209451,3.5135775036072316,0.025625425259496237,5.41037527007591,10.06627124175705,9.332744245908225,4.5979421163281256,13.237790273032651,-5.36442450234375,17.765713942347727,-6.882621879375,31.23678902546337,-0.19599999999999973,13.702169982250046,5
5515,gravel,3.6771875000000005,0.4298436586319982,-1.270161393159255,3.8631923752237687,0.9424924500006969,10.980651131246901,8.330026159138615,13.289141494973649,-9.3159299559375,37.98021350138137,6.5558309755468755,24.43090300640816,2.0279153286718747,40.65766143931601,-0.8580000000000001,15.640042198545707,4
5516,gravel,3.3303515624999993,0.5138172197125451,-0.7021370487662064,3.7290717378644365,2.2866870652605735,10.166587479528035,9.911134430374117,10.792902900644277,6.834508468203125,44.73542020298483,6.634908586484375,21.572053562737405,5.896055732578125,31.02753843503321,1.129,14.622150524519052,4
5517,gravel,3.3587265624999993,0.17721301363687644,0.5735609271858177,4.986686179502512,0.5512275267190665,4.4062948095315555,9.741595035887096,5.98797113109458,10.608326951953126,13.765737232115482,-14.69702751984375,38.31162324387429,11.272389705078124,63.62736198358629,-0.6909999999999998,11.422536876109557,2
5518,gravel,3.482304687500001,0.24600341072450702,-1.2950760528368417,3.555353271203799,1.1965770833067964,6.2965902117910995,10.091747045310285,11.194028677110163,-1.2909680224218747,26.873764186939795,10.57545728234375,27.922762280948625,4.20398253953125,42.62647776418994,0.49499999999999966,15.038972077686404,4
5519,gravel,3.0578906249999993,0.10147302766986006,-0.8399906898201845,5.945643953373253,0.5557540783221973,7.014522086741426,10.148459649634274,7.0201976671977375,6.80116236296875,20.843777096563237,3.5842227097656245,21.293601769574277,21.350514362656252,37.345013328141874,0.21399999999999997,12.324341107737059,0
5520,gravel,2.8694218749999987,0.07389891045567208,-0.6642413356926772,5.543356982897923,0.7729904513730124,6.270770025827613,9.314080363638219,8.531886116271366,-4.429306272109375,29.346202868887662,-4.440262954374999,28.42076638197403,5.0790780740625,51.03912918464579,-0.017999999999999794,12.608587461661136,2
5521,gravel,2.6832968750000004,0.40213198286595003,-1.3444190547337223,3.975655819036485,1.2464438323504168,3.139718591615722,9.700257668247058,4.57005580804149,14.764672233984376,11.303282864529459,-3.728563273437499,52.35533871311775,-25.252477231484377,78.73479481905778,0.8209999999999997,10.715280754729777,2
5522,gravel,2.521750000000001,0.2634256458018878,-0.5669768833081041,1.7230115769624434,0.24274960344244004,2.0379254245986456,9.978209501026866,2.482425632892877,1.8173589750781252,7.6205128844859695,-0.37585749367187504,7.1757925005898615,10.204839971718751,15.914800067089791,-0.5419999999999998,10.280027131772828,1
5523,gravel,3.211109375000001,0.2162010669000969,-0.5779004228816493,1.475730846087226,0.028019644529484522,2.577985062492503,9.768417599939133,3.3082964398918158,1.8916730429687503,5.80488523942391,5.339176879609374,13.691248135635265,24.922351421640624,25.022655943128054,-0.8300000000000001,10.309282287971262,0
5524,gravel,3.837328125,0.3163362884522296,-0.14709375612955133,5.22914622429509,0.4604349060792686,4.760303336328763,9.533075043912154,8.08737265177007,6.713986219921876,17.189857231958868,-15.787442778984374,30.06469118276028,-6.478658598359376,44.48127691538957,-0.6339999999999999,12.480950884428518,3
5525,gravel,3.988781249999999,0.14046990528699943,-0.6173299366859611,3.4570346660852533,-0.084507833777502,5.153448934898567,10.02717844215736,8.721271520290532,-0.4377858326562499,12.281128959115891,5.9470273071875,26.324556762715545,28.304592202734376,23.790473629068167,0.29800000000000004,13.266900963835731,2
5526,gravel,3.464031249999999,0.15780851236483778,-0.9607482463168214,3.0651960445260857,0.33780689006629133,3.7796353588561717,10.052354965140063,4.893762018024429,4.68654725265625,12.116598851060038,-6.141387185703127,22.851448621579692,-23.996760743203126,37.979647056003145,0.6720000000000002,11.17191327395296,2
5527,gravel,3.1993124999999996,0.026842717747332927,-0.7035211954939055,2.045676486325814,0.4109796831162045,3.118748543835826,9.872041607023949,3.843308633193331,2.3928163324218747,9.400251815284943,6.9964749246875,23.582522004559255,20.8460367840625,32.719893387973336,0.055999999999999606,10.588334530853986,4
5528,gravel,3.1301875,0.027691708301609323,-0.12199205213260159,4.133104272459752,-0.36687400462928865,4.799542903596386,10.05961235264547,6.205816625308521,8.298399417578125,12.937087634182289,-12.588604980625,30.78554664510799,-1.3957698257812499,47.91395169771384,0.05600000000000005,11.807077725777654,3
5529,gravel,3.0516875000000003,0.08704092168195433,-0.4291606446716587,4.606677225047222,0.11106850986988907,3.1917409312586833,9.523722723962862,3.744292700039458,0.5249618538281249,10.738956397254048,19.656059325078125,25.678057997896953,45.30011420859375,32.67569072518849,0.4760000000000004,10.227976008129554,4
5530,gravel,2.569109375000001,0.10331240249767928,0.4870703953730194,3.2916377167627338,-0.4646247586014699,3.4051085932381318,9.798532135575176,4.67654723006698,6.31478658234375,18.57770503452434,-8.148818672265625,14.945488442618062,22.4685594609375,17.243895923553104,0.23299999999999965,10.849445418896316,5
5531,gravel,2.5239999999999996,0.12649509031585265,0.6221183383245863,2.10856422096214,0.46679450444591775,3.9125885946506953,9.772757102706478,5.272493155281952,6.0846989416406245,12.02926067722611,2.1493902479687503,9.371984577195892,34.40977511796875,16.601711858068917,-0.2519999999999998,11.094538491322142,1
5532,gravel,2.3789921875000006,0.16690812674381647,0.5620014302173103,2.4733673945825756,-0.11525836647564064,3.0297531740829022,9.867402861763454,3.4320829769544354,2.9730373635937495,8.356024590944905,-9.2125571921875,13.32121524664927,11.116139526015626,30.908624157315288,0.3729999999999998,10.442835239883134,5
5533,gravel,2.1621875,0.04736219130650872,-0.6740799919167714,1.5616391940083636,0.0017208300835121482,2.2743313145543858,9.660678517340811,2.04145242513837,-0.4768483033593751,4.532072790596214,-6.313357513906251,16.136215202509664,-2.7772482907812504,29.941634504119783,0.038000000000000256,9.87236945251653,5
